0	Coast	2	4
8762	contradict	4	4
8763	that	4	4
8764	objective	4	4
8765	if	4	4
8766	the	4	4
8767	appropriations	4	4
8768	clause	4	4
8769	-LRB-	4	4
8770	technically	4	4
8771	a	4	4
8772	limitation	4	4
8773	on	4	4
8774	legislative	4	4
8775	power	4	4
8776	-RRB-	4	4
8777	could	4	4
8778	be	4	4
8779	read	4	4
8780	as	4	4
8781	placing	4	4
8782	the	4	4
8783	president	3	4
8784	on	4	4
8785	Congress	3	4
8786	's	4	4
8787	short	4	4
8788	leash	4	4
8789	,	4	4
8790	making	4	4
8791	the	4	4
8792	executive	3	4
8793	consist	4	4
8794	of	4	4
8795	the	4	4
8796	president	3	4
8797	and	4	4
8798	every	4	4
8799	member	3	4
8800	of	4	4
8801	Congress	3	4
8802	.	4	4
8803	As	4	4
8804	it	4	4
8805	went	4	4
8806	to	4	4
8807	the	4	4
8808	conference	4	4
8809	panel	3	4
8810	now	4	4
8811	deliberating	4	4
8812	,	4	4
8813	the	4	4
8814	appropriations	4	4
8815	bill	4	4
8816	for	4	4
8817	the	4	4
8818	executive	4	4
8819	office	3	4
8820	of	4	4
8821	the	4	4
8822	president	3	4
8823	for	4	4
8824	fiscal	2	4
8825	1990	0	0
8826	contained	4	4
8827	some	4	4
8828	breathtaking	4	4
8829	attempts	4	4
8830	by	4	4
8831	Congress	3	4
8832	to	4	4
8833	rewrite	4	4
8834	the	4	4
8835	Constitution	3	4
8836	under	4	4
8837	the	4	4
8838	pretext	4	4
8839	of	4	4
8840	protecting	4	4
8841	the	4	4
8842	public	3	4
8843	's	4	4
8844	money	4	4
8845	.	4	4
8846	During	4	4
8847	the	2	4
8848	coming	1	4
8849	weeks	0	4
8850	,	4	4
8851	President	3	4
8852	Bush	3	4
8853	must	4	4
8854	decide	4	4
8855	whether	4	4
8856	to	4	4
8857	veto	4	4
8858	the	4	4
8859	bills	4	4
8860	containing	4	4
8861	them	4	4
8862	--	4	4
8863	or	4	4
8864	,	4	4
8865	alternatively	4	4
8866	,	4	4
8867	to	4	4
8868	sign	4	4
8869	these	4	4
8870	bills	4	4
8871	into	4	4
8872	law	4	4
8873	with	4	4
8874	a	4	4
8875	statement	4	4
8876	declaring	4	4
8877	their	4	4
8878	intrusions	4	4
8879	on	4	4
8880	executive	4	4
8881	power	4	4
8882	to	4	4
8883	be	4	4
8884	in	4	4
8885	violation	4	4
8886	of	4	4
8887	Article	2	4
8888	II	0	4
8889	,	4	4
8890	and	4	4
8891	thus	4	4
8892	void	4	4
8893	and	4	4
8894	severable	4	4
8895	.	4	4
8896	The	4	4
8897	1990	3	0
8898	appropriations	4	4
8899	legislation	4	4
8900	attempts	4	4
8901	to	4	4
8902	strip	4	4
8903	the	4	4
8904	president	3	4
8905	of	4	4
8906	his	4	4
8907	powers	4	4
8908	to	4	4
8909	make	4	4
8910	certain	4	4
8911	appointments	4	4
8912	as	4	4
8913	provided	4	4
8914	by	4	4
8915	Article	2	4
8916	II	0	4
8917	.	4	4
8918	Article	2	4
8919	II	0	4
8920	places	4	4
8921	on	4	4
8922	the	4	4
8923	president	3	4
8924	the	4	4
8925	duty	4	4
8926	to	4	4
8927	nominate	4	4
8928	,	4	4
8929	``	4	4
8930	and	4	4
8931	by	4	4
8932	and	4	4
8933	with	4	4
8934	the	4	4
8935	Advice	4	4
8936	and	4	4
8937	Consent	4	4
8938	of	4	4
8939	the	4	4
8940	Senate	3	4
8941	''	4	4
8942	appoint	4	4
8943	,	4	4
8944	ambassadors	3	4
8945	,	4	4
8946	judges	3	4
8947	,	4	4
8948	and	4	4
8949	other	4	4
8950	officers	3	4
8951	of	4	4
8952	the	4	4
8953	U.S.	3	4
8954	.	4	4
8955	It	4	4
8956	also	4	4
8957	empowers	4	4
8958	the	4	4
8959	president	3	4
8960	to	4	4
8961	make	4	4
8962	recess	4	4
8963	appointments	4	4
8964	,	4	4
8965	without	4	4
8966	Senate	3	4
8967	approval	4	4
8968	:	4	4
8969	``	4	4
8970	The	4	4
8971	President	3	4
8972	shall	4	4
8973	have	4	4
8974	Power	4	4
8975	to	4	4
8976	fill	4	4
8977	up	4	4
8978	all	4	4
8979	Vacancies	4	4
8980	that	4	4
8981	may	4	4
8982	happen	4	4
8983	during	4	4
8984	the	4	4
8985	Recess	4	4
8986	of	4	4
8987	the	4	4
8988	Senate	3	4
8989	,	4	4
8990	by	4	4
8991	granting	4	4
8992	Commissions	4	4
8993	which	4	4
8994	shall	4	4
8995	expire	4	4
8996	at	4	4
8997	the	4	4
8998	End	4	4
8999	of	4	4
9000	their	4	4
9001	next	4	4
9002	Session	4	4
9003	.	4	4
9004	''	4	4
9005	Yet	4	4
9006	Section	2	4
9007	605	0	4
9008	of	4	4
9009	the	4	4
9010	appropriations	4	4
9011	bill	4	4
9012	for	4	4
9013	the	4	4
9014	executive	4	4
9015	office	3	4
9016	provides	4	4
9017	:	4	4
9018	``	4	4
9019	No	4	4
9020	part	4	4
9021	of	4	4
9022	any	4	4
9023	appropriation	4	4
9024	for	4	4
9025	the	2	4
9026	current	1	4
9027	fiscal	1	4
9028	year	0	4
9029	contained	4	4
9030	in	4	4
9031	this	4	4
9032	or	4	4
9033	any	4	4
9034	other	4	4
9035	Act	4	4
9036	shall	4	4
9037	be	4	4
9038	paid	4	4
9039	to	4	4
9040	any	4	4
9041	person	3	4
9042	for	4	4
9043	the	4	4
9044	filling	4	4
9045	of	4	4
9046	any	4	4
9047	position	4	4
9048	for	4	4
9049	which	4	4
9050	he	4	4
9051	or	4	4
9052	she	4	4
9053	has	4	4
9054	been	4	4
9055	nominated	4	4
9056	after	4	4
9057	the	4	4
9058	Senate	3	4
9059	has	4	4
9060	voted	4	4
9061	not	4	4
9062	to	4	4
9063	approve	4	4
9064	the	4	4
9065	nomination	4	4
9066	of	4	4
9067	said	4	4
9068	person	3	4
9069	.	4	4
9070	''	4	4
9071	Thus	4	4
9072	,	4	4
9073	with	4	4
9074	one	4	4
9075	brief	4	4
9076	passage	4	4
9077	in	4	4
9078	an	4	4
9079	appropriations	4	4
9080	bill	4	4
9081	,	4	4
9082	Congress	3	4
9083	repeals	4	4
9084	the	4	4
9085	president	3	4
9086	's	4	4
9087	power	4	4
9088	to	4	4
9089	make	4	4
9090	recess	4	4
9091	appointments	4	4
9092	under	4	4
9093	Article	2	4
9094	II	0	4
9095	.	4	4
9096	Section	2	4
9097	605	0	4
9098	also	4	4
9099	imposes	4	4
9100	unconstitutional	4	4
9101	conditions	4	4
9102	on	4	4
9103	the	4	4
9104	president	3	4
9105	's	4	4
9106	ability	4	4
9107	to	4	4
9108	nominate	4	4
9109	candidates	3	4
9110	of	4	4
9111	his	4	4
9112	choosing	4	4
9113	.	4	4
9114	The	4	4
9115	language	4	4
9116	of	4	4
9117	the	4	4
9118	appropriations	4	4
9119	rider	4	4
9120	implies	4	4
9121	that	4	4
9122	any	4	4
9123	nomination	4	4
9124	to	4	4
9125	any	4	4
9126	position	4	4
9127	of	4	4
9128	a	4	4
9129	rejected	4	4
9130	nominee	3	4
9131	will	4	4
9132	result	4	4
9133	in	4	4
9134	the	4	4
9135	president	3	4
9136	being	4	4
9137	denied	4	4
9138	funding	4	4
9139	to	4	4
9140	pay	4	4
9141	that	4	4
9142	person	3	4
9143	's	4	4
9144	salary	4	4
9145	.	4	4
9146	The	4	4
9147	president	3	4
9148	could	4	4
9149	probably	4	4
9150	not	4	4
9151	avoid	4	4
9152	this	4	4
9153	restriction	4	4
9154	by	4	4
9155	choosing	4	4
9156	people	3	4
9157	willing	4	4
9158	to	4	4
9159	serve	4	4
9160	without	4	4
9161	pay	4	4
9162	,	4	4
9163	because	4	4
9164	the	4	4
9165	Anti-Deficiency	2	4
9166	Act	0	4
9167	prohibits	4	4
9168	voluntary	4	4
9169	service	4	4
9170	to	4	4
9171	the	4	4
9172	government	3	4
9173	.	4	4
9174	The	4	4
9175	1990	3	0
9176	appropriations	4	4
9177	bills	4	4
9178	also	4	4
9179	contain	4	4
9180	a	4	4
9181	number	4	4
9182	of	4	4
9183	``	4	4
9184	muzzling	4	4
9185	''	4	4
9186	provisions	4	4
9187	that	4	4
9188	violate	4	4
9189	the	4	4
9190	recommendation	4	4
9191	clause	4	4
9192	in	4	4
9193	Article	2	4
9194	II	1	4
9195	of	1	4
9196	the	1	4
9197	Constitution	0	4
9198	.	4	4
9199	Muzzling	4	4
9200	provisions	4	4
9201	,	4	4
9202	which	4	4
9203	might	4	4
9204	be	4	4
9205	called	4	4
9206	``	4	4
9207	blindfold	4	4
9208	laws	4	4
9209	''	4	4
9210	as	4	4
9211	well	4	4
9212	,	4	4
9213	prevent	4	4
9214	the	4	4
9215	executive	4	4
9216	branch	3	4
9217	from	4	4
9218	even	4	4
9219	looking	4	4
9220	at	4	4
9221	certain	4	4
9222	policy	4	4
9223	options	4	4
9224	,	4	4
9225	let	4	4
9226	alone	4	4
9227	from	4	4
9228	recommending	4	4
9229	them	4	4
9230	to	4	4
9231	Congress	3	4
9232	.	4	4
9233	Such	4	4
9234	laws	4	4
9235	violate	4	4
9236	the	4	4
9237	provision	4	4
9238	in	4	4
9239	Article	2	4
9240	II	0	4
9241	that	4	4
9242	requires	4	4
9243	the	4	4
9244	president	3	4
9245	to	4	4
9246	make	4	4
9247	recommendations	4	4
9248	to	4	4
9249	Congress	3	4
9250	,	4	4
9251	but	4	4
9252	which	4	4
9253	gives	4	4
9254	the	4	4
9255	president	3	4
9256	the	4	4
9257	discretion	4	4
9258	to	4	4
9259	select	4	4
9260	the	4	4
9261	subject	4	4
9262	matter	4	4
9263	of	4	4
9264	those	4	4
9265	recommendations	4	4
9266	.	4	4
9267	Typically	4	4
9268	,	4	4
9269	these	4	4
9270	laws	4	4
9271	seek	4	4
9272	to	4	4
9273	prevent	4	4
9274	executive	4	4
9275	branch	4	4
9276	officials	3	4
9277	from	4	4
9278	inquiring	4	4
9279	into	4	4
9280	whether	4	4
9281	certain	4	4
9282	federal	4	4
9283	programs	4	4
9284	make	4	4
9285	any	4	4
9286	economic	4	4
9287	sense	4	4
9288	or	4	4
9289	proposing	4	4
9290	more	4	4
9291	market-oriented	4	4
9292	alternatives	4	4
9293	to	4	4
9294	regulations	4	4
9295	.	4	4
9296	Probably	4	4
9297	the	4	4
9298	most	4	4
9299	egregious	4	4
9300	example	4	4
9301	is	4	4
9302	a	4	4
9303	proviso	4	4
9304	in	4	4
9305	the	4	4
9306	appropriations	4	4
9307	bill	4	4
9308	for	4	4
9309	the	4	4
9310	executive	4	4
9311	office	3	4
9312	that	4	4
9313	prevents	4	4
9314	the	4	4
9315	president	3	4
9316	's	4	4
9317	Office	2	4
9318	of	1	4
9319	Management	1	4
9320	and	1	4
9321	Budget	0	4
9322	from	4	4
9323	subjecting	4	4
9324	agricultural	4	4
9325	marketing	4	4
9326	orders	4	4
9327	to	4	4
9328	any	4	4
9329	cost-benefit	4	4
9330	scrutiny	4	4
9331	.	4	4
9332	There	4	4
9333	is	4	4
9334	something	4	4
9335	inherently	4	4
9336	suspect	4	4
9337	about	4	4
9338	Congress	3	4
9339	's	4	4
9340	prohibiting	4	4
9341	the	4	4
9342	executive	3	4
9343	from	4	4
9344	even	4	4
9345	studying	4	4
9346	whether	4	4
9347	public	4	4
9348	funds	4	4
9349	are	4	4
9350	being	4	4
9351	wasted	4	4
9352	in	4	4
9353	some	4	4
9354	favored	4	4
9355	program	4	4
9356	or	4	4
9357	other	4	4
9358	.	4	4
9359	Perhaps	4	4
9360	none	4	4
9361	of	4	4
9362	the	4	4
9363	unconstitutional	4	4
9364	conditions	4	4
9365	contained	4	4
9366	in	4	4
9367	the	4	4
9368	appropriations	4	4
9369	bills	4	4
9370	for	4	4
9371	fiscal	2	4
9372	1990	0	0
9373	better	4	4
9374	illustrates	4	4
9375	Congress	3	4
9376	's	4	4
9377	attempt	4	4
9378	to	4	4
9379	usurp	4	4
9380	executive	4	4
9381	power	4	4
9382	than	4	4
9383	Section	2	4
9384	609	0	4
9385	of	4	4
9386	the	4	4
9387	executive-office	4	4
9388	bill	4	4
9389	:	4	4
9390	``	4	4
9391	None	4	4
9392	of	4	4
9393	the	4	4
9394	funds	4	4
9395	made	4	4
9396	available	4	4
9397	pursuant	4	4
9398	to	4	4
9399	the	4	4
9400	provisions	4	4
9401	of	4	4
9402	this	4	4
9403	Act	3	4
9404	shall	4	4
9405	be	4	4
9406	used	4	4
9407	to	4	4
9408	implement	4	4
9409	,	4	4
9410	administer	4	4
9411	,	4	4
9412	or	4	4
9413	enforce	4	4
9414	any	4	4
9415	regulation	4	4
9416	which	4	4
9417	has	4	4
9418	been	4	4
9419	disapproved	4	4
9420	pursuant	4	4
9421	to	4	4
9422	a	4	4
9423	resolution	4	4
9424	of	4	4
9425	disapproval	4	4
9426	duly	4	4
9427	adopted	4	4
9428	in	4	4
9429	accordance	4	4
9430	with	4	4
9431	the	4	4
9432	applicable	4	4
9433	law	4	4
9434	of	4	4
9435	the	4	4
9436	United	2	4
9437	States	0	4
9438	.	4	4
9439	''	4	4
9440	This	4	4
9441	provision	4	4
9442	amounts	4	4
9443	to	4	4
9444	a	4	4
9445	legislative	4	4
9446	veto	4	4
9447	over	4	4
9448	the	4	4
9449	president	3	4
9450	's	4	4
9451	execution	4	4
9452	of	4	4
9453	the	4	4
9454	law	4	4
9455	,	4	4
9456	since	4	4
9457	a	4	4
9458	one	3	4
9459	-house	4	4
9460	resolution	4	4
9461	could	4	4
9462	be	4	4
9463	said	4	4
9464	to	4	4
9465	be	4	4
9466	``	4	4
9467	duly	4	4
9468	adopted	4	4
9469	''	4	4
9470	even	4	4
9471	though	4	4
9472	it	4	4
9473	would	4	4
9474	require	4	4
9475	neither	4	4
9476	bicameral	4	4
9477	action	4	4
9478	in	4	4
9479	Congress	3	4
9480	nor	4	4
9481	presentation	4	4
9482	to	4	4
9483	the	4	4
9484	president	3	4
9485	for	4	4
9486	his	4	4
9487	signature	4	4
9488	or	4	4
9489	veto	4	4
9490	.	4	4
9491	The	4	4
9492	Supreme	2	4
9493	Court	0	4
9494	's	4	4
9495	decision	4	4
9496	in	4	4
9497	INS	3	4
9498	v.	4	0
9499	Chadha	3	4
9500	held	4	4
9501	that	4	4
9502	legislative	4	4
9503	vetoes	4	4
9504	are	4	4
9505	unconstitutional	4	4
9506	.	4	4
9507	President	3	4
9508	Bush	3	4
9509	should	4	4
9510	veto	4	4
9511	appropriations	4	4
9512	acts	4	4
9513	that	4	4
9514	contain	4	4
9515	these	4	4
9516	kinds	4	4
9517	of	4	4
9518	unconstitutional	4	4
9519	conditions	4	4
9520	on	4	4
9521	the	4	4
9522	president	3	4
9523	's	4	4
9524	ability	4	4
9525	to	4	4
9526	discharge	4	4
9527	his	4	4
9528	duties	4	4
9529	and	4	4
9530	exercise	4	4
9531	his	4	4
9532	prerogatives	4	4
9533	.	4	4
9534	If	4	4
9535	President	3	4
9536	Bush	3	4
9537	fails	4	4
9538	to	4	4
9539	do	4	4
9540	so	4	4
9541	in	4	4
9542	his	4	4
9543	first	2	4
9544	year	0	4
9545	,	4	4
9546	he	4	4
9547	will	4	4
9548	invite	4	4
9549	Congress	3	4
9550	,	4	4
9551	for	4	4
9552	the	4	4
9553	remainder	4	4
9554	of	4	4
9555	his	4	4
9556	presidency	4	4
9557	,	4	4
9558	to	4	4
9559	rewrite	4	4
9560	Article	2	4
9561	II	1	4
9562	of	1	4
9563	the	1	4
9564	Constitution	0	4
9565	to	4	4
9566	suit	4	4
9567	its	4	4
9568	purposes	4	4
9569	.	4	4
9570	What	4	4
9571	becomes	4	4
9572	custom	4	4
9573	in	4	4
9574	the	4	4
9575	Bush	3	4
9576	administration	3	4
9577	will	4	4
9578	only	4	4
9579	become	4	4
9580	more	4	4
9581	difficult	4	4
9582	for	4	4
9583	future	4	4
9584	presidents	3	4
9585	,	4	4
9586	including	4	4
9587	Democrats	3	4
9588	,	4	4
9589	to	4	4
9590	undo	4	4
9591	.	4	4
9592	President	3	4
9593	Reagan	3	4
9594	learned	4	4
9595	that	4	4
9596	lesson	4	4
9597	.	4	4
9598	By	4	4
9599	1987	3	0
9600	,	4	4
9601	then-Speaker	3	4
9602	Jim	2	4
9603	Wright	0	4
9604	was	4	4
9605	discussing	4	4
9606	arms	4	4
9607	control	4	4
9608	in	4	4
9609	Moscow	3	4
9610	with	4	4
9611	Mikhail	2	4
9612	Gorbachev	0	4
9613	and	4	4
9614	then	4	4
9615	attempting	4	4
9616	to	4	4
9617	direct	4	4
9618	the	4	4
9619	president	3	4
9620	,	4	4
9621	through	4	4
9622	an	4	4
9623	appropriations	4	4
9624	rider	4	4
9625	,	4	4
9626	to	4	4
9627	treat	4	4
9628	the	4	4
9629	Soviets	3	4
9630	as	4	4
9631	though	4	4
9632	the	4	4
9633	Senate	3	4
9634	had	4	4
9635	ratified	4	4
9636	SALT	2	4
9637	II	0	4
9638	.	4	4
9639	If	4	4
9640	a	4	4
9641	veto	4	4
9642	is	4	4
9643	unworkable	4	4
9644	because	4	4
9645	it	4	4
9646	would	4	4
9647	leave	4	4
9648	part	4	4
9649	of	4	4
9650	the	4	4
9651	executive	4	4
9652	branch	3	4
9653	unfunded	4	4
9654	,	4	4
9655	the	4	4
9656	president	3	4
9657	could	4	4
9658	sign	4	4
9659	the	4	4
9660	appropriations	4	4
9661	bills	4	4
9662	into	4	4
9663	law	4	4
9664	and	4	4
9665	assert	4	4
9666	a	4	4
9667	power	4	4
9668	of	4	4
9669	excision	4	4
9670	,	4	4
9671	declaring	4	4
9672	the	4	4
9673	rider	4	4
9674	restricting	4	4
9675	his	4	4
9676	Article	2	4
9677	II	0	4
9678	powers	4	4
9679	to	4	4
9680	be	4	4
9681	unconstitutional	4	4
9682	and	4	4
9683	severable	4	4
9684	.	4	4
9685	The	4	4
9686	Constitution	3	4
9687	does	4	4
9688	not	4	4
9689	expressly	4	4
9690	give	4	4
9691	the	4	4
9692	president	3	4
9693	such	4	4
9694	power	4	4
9695	.	4	4
9696	However	4	4
9697	,	4	4
9698	the	4	4
9699	president	3	4
9700	does	4	4
9701	have	4	4
9702	a	4	4
9703	duty	4	4
9704	not	4	4
9705	to	4	4
9706	violate	4	4
9707	the	4	4
9708	Constitution	3	4
9709	.	4	4
9710	The	4	4
9711	question	4	4
9712	is	4	4
9713	whether	4	4
9714	his	4	4
9715	only	4	4
9716	means	4	4
9717	of	4	4
9718	defense	4	4
9719	is	4	4
9720	the	4	4
9721	veto	4	4
9722	.	4	4
9723	Excision	4	4
9724	of	4	4
9725	appropriations	4	4
9726	riders	4	4
9727	that	4	4
9728	trespass	4	4
9729	on	4	4
9730	the	4	4
9731	president	3	4
9732	's	4	4
9733	duties	4	4
9734	and	4	4
9735	prerogative	4	4
9736	under	4	4
9737	Article	2	4
9738	II	0	4
9739	would	4	4
9740	be	4	4
9741	different	4	4
9742	from	4	4
9743	the	4	4
9744	line-item	4	4
9745	veto	4	4
9746	.	4	4
9747	As	4	4
9748	discussed	4	4
9749	in	4	4
9750	the	4	4
9751	context	4	4
9752	of	4	4
9753	controlling	4	4
9754	federal	4	4
9755	spending	4	4
9756	,	4	4
9757	the	4	4
9758	line-item	4	4
9759	veto	4	4
9760	is	4	4
9761	characterized	4	4
9762	as	4	4
9763	a	4	4
9764	way	4	4
9765	for	4	4
9766	the	4	4
9767	president	3	4
9768	to	4	4
9769	excise	4	4
9770	perfectly	4	4
9771	constitutional	4	4
9772	provisions	4	4
9773	in	4	4
9774	a	4	4
9775	spending	4	4
9776	bill	4	4
9777	that	4	4
9778	are	4	4
9779	objectionable	4	4
9780	merely	4	4
9781	because	4	4
9782	they	4	4
9783	conflict	4	4
9784	with	4	4
9785	his	4	4
9786	policy	4	4
9787	objectives	4	4
9788	.	4	4
9789	The	4	4
9790	excision	4	4
9791	of	4	4
9792	unconstitutional	4	4
9793	conditions	4	4
9794	in	4	4
9795	an	4	4
9796	appropriations	4	4
9797	bill	4	4
9798	would	4	4
9799	be	4	4
9800	a	4	4
9801	power	4	4
9802	of	4	4
9803	far	4	4
9804	more	4	4
9805	limited	4	4
9806	applicability	4	4
9807	.	4	4
9808	One	4	4
9809	could	4	4
9810	argue	4	4
9811	that	4	4
9812	it	4	4
9813	is	4	4
9814	not	4	4
9815	an	4	4
9816	assertion	4	4
9817	of	4	4
9818	a	4	4
9819	item	4	4
9820	veto	4	4
9821	at	4	4
9822	all	4	4
9823	for	4	4
9824	the	4	4
9825	president	3	4
9826	,	4	4
9827	by	4	4
9828	exerting	4	4
9829	a	4	4
9830	power	4	4
9831	of	4	4
9832	excision	4	4
9833	,	4	4
9834	to	4	4
9835	resist	4	4
9836	unconstitutional	4	4
9837	conditions	4	4
9838	in	4	4
9839	legislation	4	4
9840	that	4	4
9841	violate	4	4
9842	the	4	4
9843	separation	4	4
9844	of	4	4
9845	powers	4	4
9846	.	4	4
9847	There	4	4
9848	is	4	4
9849	no	4	4
9850	downside	4	4
9851	if	4	4
9852	the	4	4
9853	president	3	4
9854	asserts	4	4
9855	a	4	4
9856	right	4	4
9857	of	4	4
9858	excision	4	4
9859	over	4	4
9860	unconstitutional	4	4
9861	conditions	4	4
9862	in	4	4
9863	the	4	4
9864	fiscal	2	4
9865	1990	0	0
9866	appropriations	4	4
9867	bills	4	4
9868	.	4	4
9869	If	4	4
9870	Congress	3	4
9871	does	4	4
9872	nothing	4	4
9873	,	4	4
9874	President	3	4
9875	Bush	3	4
9876	will	4	4
9877	have	4	4
9878	won	4	4
9879	.	4	4
9880	If	4	4
9881	Congress	3	4
9882	takes	4	4
9883	the	4	4
9884	dispute	4	4
9885	to	4	4
9886	the	4	4
9887	Supreme	2	4
9888	Court	0	4
9889	-LRB-	4	4
9890	assuming	4	4
9891	it	4	4
9892	can	4	4
9893	establish	4	4
9894	standing	4	4
9895	to	4	4
9896	sue	4	4
9897	-RRB-	4	4
9898	,	4	4
9899	President	3	4
9900	Bush	3	4
9901	might	4	4
9902	win	4	4
9903	.	4	4
9904	In	4	4
9905	that	4	4
9906	case	4	4
9907	,	4	4
9908	he	4	4
9909	might	4	4
9910	receive	4	4
9911	an	4	4
9912	opinion	4	4
9913	from	4	4
9914	the	4	4
9915	court	3	4
9916	that	4	4
9917	is	4	4
9918	a	4	4
9919	vindication	4	4
9920	of	4	4
9921	the	4	4
9922	president	3	4
9923	's	4	4
9924	right	4	4
9925	to	4	4
9926	perform	4	4
9927	the	4	4
9928	duties	4	4
9929	and	4	4
9930	exercise	4	4
9931	the	4	4
9932	prerogatives	4	4
9933	the	4	4
9934	framers	3	4
9935	thought	4	4
9936	should	4	4
9937	be	4	4
9938	entrusted	4	4
9939	to	4	4
9940	the	4	4
9941	executive	3	4
9942	.	4	4
9943	If	4	4
9944	President	3	4
9945	Bush	3	4
9946	loses	4	4
9947	at	4	4
9948	the	4	4
9949	court	3	4
9950	,	4	4
9951	it	4	4
9952	might	4	4
9953	be	4	4
9954	disappointing	4	4
9955	,	4	4
9956	as	4	4
9957	Morrison	3	4
9958	v.	4	0
9959	Olson	3	4
9960	was	4	4
9961	for	4	4
9962	the	4	4
9963	Reagan	3	4
9964	administration	3	4
9965	.	4	4
9966	But	4	4
9967	the	4	4
9968	presidency	4	4
9969	would	4	4
9970	be	4	4
9971	no	4	4
9972	worse	4	4
9973	off	4	4
9974	than	4	4
9975	it	4	4
9976	is	4	4
9977	now	3	4
9978	.	4	4
9979	Moreover	4	4
9980	,	4	4
9981	the	4	4
9982	electorate	3	4
9983	would	4	4
9984	have	4	4
9985	received	4	4
9986	a	4	4
9987	valuable	4	4
9988	civics	4	4
9989	lesson	4	4
9990	in	4	4
9991	how	4	4
9992	the	4	4
9993	separation	4	4
9994	of	4	4
9995	powers	4	4
9996	works	4	4
9997	in	4	4
9998	practice	4	4
9999	.	4	4
10000	As	4	4
10001	it	4	4
10002	stands	4	4
10003	now	4	4
10004	,	4	4
10005	Congress	3	4
10006	presumes	4	4
10007	after	4	4
10008	the	4	4
10009	Reagan	3	4
10010	administration	3	4
10011	that	4	4
10012	the	4	4
10013	White	2	4
10014	House	0	4
10015	will	4	4
10016	take	4	4
10017	unconstitutional	4	4
10018	provisions	4	4
10019	in	4	4
10020	appropriations	4	4
10021	bills	4	4
10022	lying	4	4
10023	down	4	4
10024	.	4	4
10025	President	3	4
10026	Bush	3	4
10027	should	4	4
10028	set	4	4
10029	things	4	4
10030	straight	4	4
10031	.	4	4
10032	If	4	4
10033	he	4	4
10034	does	4	4
10035	not	4	4
10036	,	4	4
10037	he	4	4
10038	will	4	4
10039	help	4	4
10040	realize	4	4
10041	Madison	3	4
10042	's	4	4
10043	fear	4	4
10044	in	4	4
10045	The	2	4
10046	Federalist	1	4
10047	No.	1	0
10048	48	0	4
10049	of	4	4
10050	a	4	4
10051	legislature	3	4
10052	``	4	4
10053	everywhere	4	4
10054	extending	4	4
10055	the	4	4
10056	sphere	4	4
10057	of	4	4
10058	its	4	4
10059	activity	4	4
10060	and	4	4
10061	drawing	4	4
10062	all	4	4
10063	powers	4	4
10064	into	4	4
10065	its	4	4
10066	impetuous	4	4
10067	vortex	4	4
10068	.	4	4
10069	''	4	4
10070	Mr.	4	0
10071	Sidak	3	4
10072	served	4	4
10073	as	4	4
10074	an	4	4
10075	attorney	3	4
10076	in	4	4
10077	the	4	4
10078	Reagan	3	4
10079	administration	3	4
10080	.	4	4
10081	His	4	4
10082	longer	4	4
10083	analysis	4	4
10084	of	4	4
10085	executive	4	4
10086	power	4	4
10087	and	4	4
10088	the	4	4
10089	appropriations	4	4
10090	clause	4	4
10091	is	4	4
10092	to	4	4
10093	appear	4	4
10094	in	4	4
10095	the	4	4
10096	Duke	2	4
10097	Law	1	4
10098	Journal	0	4
10099	later	2	4
10100	this	1	4
10101	year	0	4
10102	.	4	4
10103	Despite	4	4
10104	one	4	4
10105	of	4	4
10106	the	4	4
10107	most	4	4
10108	devastating	4	4
10109	droughts	4	4
10110	on	4	4
10111	record	4	4
10112	,	4	4
10113	net	4	4
10114	cash	4	4
10115	income	4	4
10116	in	4	4
10117	the	4	4
10118	Farm	2	4
10119	Belt	0	4
10120	rose	4	4
10121	to	4	4
10122	a	4	4
10123	new	4	4
10124	high	4	4
10125	of	4	4
10126	$	2	4
10127	59.9	1	0
10128	billion	0	4
10129	last	2	4
10130	year	0	4
10131	.	4	4
10132	The	4	4
10133	previous	4	4
10134	record	4	4
10135	was	4	4
10136	$	2	4
10137	57.7	1	0
10138	billion	0	4
10139	in	4	4
10140	1987	3	0
10141	,	4	4
10142	according	4	4
10143	to	4	4
10144	the	4	4
10145	Agriculture	2	4
10146	Department	0	4
10147	.	4	4
10148	Net	4	4
10149	cash	4	4
10150	income	4	4
10151	--	4	4
10152	the	4	4
10153	amount	4	4
10154	left	4	4
10155	in	4	4
10156	farmers	3	4
10157	'	4	4
10158	pockets	4	4
10159	after	4	4
10160	deducting	4	4
10161	expenses	4	4
10162	from	4	4
10163	gross	4	4
10164	cash	4	4
10165	income	4	4
10166	--	4	4
10167	increased	4	4
10168	in	4	4
10169	33	3	4
10170	states	3	4
10171	in	4	4
10172	1988	3	0
10173	,	4	4
10174	as	4	4
10175	the	4	4
10176	drought	4	4
10177	cut	4	4
10178	into	4	4
10179	crop	4	4
10180	yields	4	4
10181	and	4	4
10182	drove	4	4
10183	up	4	4
10184	commodity	4	4
10185	prices	4	4
10186	,	4	4
10187	the	4	4
10188	department	3	4
10189	's	4	4
10190	Economic	2	4
10191	Research	1	4
10192	Service	0	4
10193	reported	4	4
10194	yesterday	3	4
10195	.	4	4
10196	Most	4	4
10197	of	4	4
10198	those	4	4
10199	states	3	4
10200	set	4	4
10201	farm	4	4
10202	income	4	4
10203	records	4	4
10204	.	4	4
10205	The	4	4
10206	worst	4	4
10207	crop	4	4
